producttype;code;baseProduct;ean;"""><img src=x onerror=alert(1)>";desc;summary;thumbnail;fullsize;media;style;size;swatchcodes;swatchcolors;price;surchargetype;surchargevalue
variant;300459466;103151;;Transplant Flexfit Cap white combo LXL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/103151_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/103151_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/103151_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/103151_1.jpg;white combo;LXL;white;#FFFFFF;24.26;ABSOLUTE;0.0
variant;300398801;94415;;Adapt New Era blue print 7 3/4;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/94415_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/94415_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/94415_2.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/94415_2.jpg;blue print;7 3/4;blue;#0000FF;32.36;ABSOLUTE;0.0
variant;300610764;121832;;Strybal Scoop Tee SS Women white S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121832_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121832_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121832_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121832_1.jpg;white;S;white;#FFFFFF;28.31;ABSOLUTE;0.0
variant;300615287;122811;;Her Logo SS Women heather peacock M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_7.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_7.jpg;heather peacock;M;blue;#0000FF;21.83;ABSOLUTE;0.0
variant;300604625;117900;;Ginga Cap field green SM;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117900_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117900_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117900_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117900_1.jpg;field green;SM;green;#008000;28.31;ABSOLUTE;0.0
variant;300439071;99277;;Spaghetti SS Women black S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/99277_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/99277_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/99277_3.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/99277_3.jpg;black;S;black;#000000;24.26;ABSOLUTE;0.0
variant;35105;M18729_B;7,00053E+11;Slip On Vans Classic Slip On black/formula one checker 9.0;;The Ferrari in the slip on world in a cool Formula 1 checkered pattern. with waffle rubber sole for grip and Canvas upper.;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;black/formula one checker;9.0 US;black;#000000;50.96;ABSOLUTE;4.25
variant;35106;M18729_B;7,00053E+11;Slip On Vans Classic Slip On black/formula one checker 9.5;;The Ferrari in the slip on world in a cool Formula 1 checkered pattern. with waffle rubber sole for grip and Canvas upper.;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;black/formula one checker;9.5 US;black;#000000;50.96;ABSOLUTE;4.25
variant;300608400;118893;;I Love Tee SS Women white XS;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_5.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_5.jpg;white;XS;white;#FFFFFF;24.26;ABSOLUTE;0.0
variant;300608398;118893;;I Love Tee SS Women white S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_5.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_5.jpg;white;S;white;#FFFFFF;24.26;ABSOLUTE;0.0
variant;300608397;118893;;I Love Tee SS Women white M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_5.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_5.jpg;white;M;white;#FFFFFF;24.26;ABSOLUTE;0.0
variant;300608396;118893;;I Love Tee SS Women white L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_5.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_5.jpg;white;L;white;#FFFFFF;24.26;ABSOLUTE;0.0
variant;300736128;118894;;Lola Tee SS Women grey heather XL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_3.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_3.jpg;grey heather;XL;grey;#808080;24.26;ABSOLUTE;0.0
variant;300439074;99277;;Spaghetti SS Women ice M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/99277_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/99277_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/99277_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/99277_1.jpg;ice;M;blue;#0000FF;24.26;ABSOLUTE;0.0
variant;300608390;118893;;I Love Tee SS Women turquoise XS;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;turquoise;XS;blue;#0000FF;24.26;ABSOLUTE;0.0
variant;300608388;118893;;I Love Tee SS Women turquoise S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;turquoise;S;blue;#0000FF;24.26;ABSOLUTE;0.0
variant;300608387;118893;;I Love Tee SS Women turquoise M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;turquoise;M;blue;#0000FF;24.26;ABSOLUTE;0.0
variant;300608386;118893;;I Love Tee SS Women turquoise L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;turquoise;L;blue;#0000FF;24.26;ABSOLUTE;0.0
variant;300404090;94791;;Kompass Tee SS Women light green S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/94791_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/94791_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/94791_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/94791_1.jpg;light green;S;green;#008000;20.21;ABSOLUTE;0.0
variant;300608395;118893;;I Love Tee SS Women grey heather XS;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_3.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_3.jpg;grey heather;XS;grey;#808080;24.26;ABSOLUTE;0.0
variant;300608393;118893;;I Love Tee SS Women grey heather S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_3.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_3.jpg;grey heather;S;grey;#808080;24.26;ABSOLUTE;0.0
variant;35135;M18729_B;7,00053E+11;Slip On Vans Classic Slip On black/formula one checker 8.0;;The Ferrari in the slip on world in a cool Formula 1 checkered pattern. with waffle rubber sole for grip and Canvas upper.;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;black/formula one checker;8.0 US;black;#000000;50.96;ABSOLUTE;4.25
variant;300610765;121832;;Strybal Scoop Tee SS Women white XS;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121832_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121832_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121832_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121832_1.jpg;white;XS;white;#FFFFFF;28.31;ABSOLUTE;0.0
variant;300608389;118893;;I Love Tee SS Women turquoise XL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118893_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118893_1.jpg;turquoise;XL;blue;#0000FF;24.26;ABSOLUTE;0.0
variant;300604626;117900;;Ginga Cap white LXL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117900_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117900_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117900_3.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117900_3.jpg;white;LXL;white;#FFFFFF;28.31;ABSOLUTE;0.0
variant;300439075;99277;;Spaghetti SS Women ice S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/99277_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/99277_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/99277_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/99277_1.jpg;ice;S;blue;#0000FF;24.26;ABSOLUTE;0.0
variant;300608401;118894;;Lola Tee SS Women paradise pink L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_1.jpg;paradise pink;L;pink;#E7A1B0;24.26;ABSOLUTE;0.0
variant;300615286;122811;;Her Logo SS Women heather peacock L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_7.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_7.jpg;heather peacock;L;blue;#0000FF;21.83;ABSOLUTE;0.0
variant;300717437;122811;;Her Logo SS Women heather berry XS;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_9.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_9.jpg;heather berry;XS;pink;#E7A1B0;21.83;ABSOLUTE;0.0
variant;300717435;122811;;Her Logo SS Women heather berry S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_9.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_9.jpg;heather berry;S;pink;#E7A1B0;21.83;ABSOLUTE;0.0
variant;300717434;122811;;Her Logo SS Women heather berry M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_9.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_9.jpg;heather berry;M;pink;#E7A1B0;21.83;ABSOLUTE;0.0
variant;300604624;117900;;Ginga Cap field green LXL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117900_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117900_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117900_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117900_1.jpg;field green;LXL;green;#008000;28.31;ABSOLUTE;0.0
variant;300717433;122811;;Her Logo SS Women heather berry L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_9.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_9.jpg;heather berry;L;pink;#E7A1B0;21.83;ABSOLUTE;0.0
variant;300604622;117900;;Ginga Cap black LXL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117900_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117900_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117900_2.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117900_2.jpg;black;LXL;black;#000000;28.31;ABSOLUTE;0.0
variant;300614713;122670;;Enterprize Cap black/white SM;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122670_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122670_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122670_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122670_1.jpg;black/white;SM;white,black;#FFFFFF,#000000;28.31;ABSOLUTE;0.0
variant;35104;M18729_B;7,00053E+11;Slip On Vans Classic Slip On black/formula one checker 8.5;;The Ferrari in the slip on world in a cool Formula 1 checkered pattern. with waffle rubber sole for grip and Canvas upper.;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;black/formula one checker;8.5 US;black;#000000;50.96;ABSOLUTE;4.25
variant;35101;M18729_B;7,00053E+11;Slip On Vans Classic Slip On black/formula one checker 11.0;;The Ferrari in the slip on world in a cool Formula 1 checkered pattern. with waffle rubber sole for grip and Canvas upper.;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;black/formula one checker;11.0 US;black;#000000;50.96;ABSOLUTE;4.25
variant;300717439;122811;;Her Logo SS Women bright white M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_11.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_11.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_11.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_11.jpg;bright white;M;white;#FFFFFF;21.83;ABSOLUTE;0.0
variant;300614711;122670;;Enterprize Cap black/red SM;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122670_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122670_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122670_2.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122670_2.jpg;black/red;SM;red,black;#FF0000,#000000;28.31;ABSOLUTE;0.0
variant;300736133;118894;;Lola Tee SS Women white XL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_4.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_4.jpg;white;XL;white;#FFFFFF;24.26;ABSOLUTE;0.0
variant;35102;M18729_B;7,00053E+11;Slip On Vans Classic Slip On black/formula one checker 12.0;;The Ferrari in the slip on world in a cool Formula 1 checkered pattern. with waffle rubber sole for grip and Canvas upper.;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M18729_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M18729_1.jpg;black/formula one checker;12.0 US;black;#000000;50.96;ABSOLUTE;4.25
variant;300608405;118894;;Lola Tee SS Women paradise pink XS;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_1.jpg;paradise pink;XS;pink;#E7A1B0;24.26;ABSOLUTE;0.0
variant;300611880;122072;;Element Flat Cap black LXL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122072_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122072_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122072_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122072_1.jpg;black;LXL;black;#000000;24.26;ABSOLUTE;0.0
variant;300608403;118894;;Lola Tee SS Women paradise pink S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_1.jpg;paradise pink;S;pink;#E7A1B0;24.26;ABSOLUTE;0.0
variant;300608402;118894;;Lola Tee SS Women paradise pink M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118894_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118894_1.jpg;paradise pink;M;pink;#E7A1B0;24.26;ABSOLUTE;0.0
variant;300717440;122811;;Her Logo SS Women bright white S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_11.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_11.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122811_11.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122811_11.jpg;bright white;S;white;#FFFFFF;21.83;ABSOLUTE;0.0
variant;300417113;96162;;Crammed SS bright white L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96162_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96162_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96162_4.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96162_4.jpg;bright white;L;white;#FFFFFF;24.26;ABSOLUTE;0.0
